Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
3.9	 904507	 911629	 732573	 -426.94	 739.47	 -15776.9	 
3.89	 907778	 910250	 732562	 -426.94	 739.47	 -15776.9	 
3.91	 905021	 911334	 732542	 -426.94	 739.47	 -15776.9	 
3.93	 904418	 911499	 732514	 -426.94	 739.47	 -15776.9	 
3.92	 907730	 910122	 732505	 -426.94	 739.47	 -15776.9	 
3.94	 904948	 911203	 732489	 -426.94	 739.47	 -15776.9	 
3.96	 904351	 911372	 732467	 -426.94	 739.47	 -15776.9	 
3.95	 907711	 910005	 732459	 -426.94	 739.47	 -15776.9	 
3.97	 904885	 911064	 732446	 -426.94	 739.47	 -15776.9	 
3.99	 904291	 911234	 732428	 -426.94	 739.47	 -15776.9	 
3.98	 907671	 909852	 732422	 -426.94	 739.47	 -15776.9	 
4	 904840	 910927	 732411	 -426.94	 739.47	 -15776.9	 
4.02	 904238	 911087	 732398	 -426.94	 739.47	 -15776.9	 
4.01	 907668	 909721	 732394	 -426.94	 739.47	 -15776.9	 
4.03	 904798	 910777	 732386	 -426.94	 739.47	 -15776.9	 
4.05	 904207	 910946	 732378	 -426.94	 739.47	 -15776.9	 
4.04	 907665	 909577	 732376	 -426.94	 739.47	 -15776.9	 
4.06	 904773	 910630	 732372	 -426.94	 739.47	 -15776.9	 
4.08	 904183	 910801	 732370	 -426.94	 739.47	 -15776.9	 
4.07	 907674	 909434	 732370	 -426.94	 739.47	 -15776.9	 
4.09	 904760	 910484	 732371	 -426.94	 739.47	 -15776.9	 
4.11	 904171	 910656	 732374	 -426.94	 739.47	 -15776.9	 
4.1	 907691	 909291	 732376	 -426.94	 739.47	 -15776.9	 
4.12	 904758	 910340	 732381	 -426.94	 739.47	 -15776.9	 
4.14	 904170	 910513	 732390	 -426.94	 739.47	 -15776.9	 
4.13	 907734	 909168	 732394	 -426.94	 739.47	 -15776.9	 
4.15	 904771	 910201	 732401	 -426.94	 739.47	 -15776.8	 
4.17	 904180	 910372	 732414	 -426.94	 739.47	 -15776.8	 
4.16	 907758	 909021	 732419	 -426.94	 739.47	 -15776.8	 
4.18	 904795	 910064	 732430	 -426.94	 739.47	 -15776.8	 
4.2	 904200	 910233	 732447	 -426.94	 739.47	 -15776.8	 
4.19	 907786	 908879	 732454	 -426.94	 739.47	 -15776.8	 
4.21	 904818	 909922	 732467	 -426.94	 739.47	 -15776.8	 
4.23	 904228	 910096	 732490	 -426.94	 739.47	 -15776.8	 
4.22	 907855	 908774	 732498	 -426.94	 739.47	 -15776.8	 
4.24	 904861	 909794	 732514	 -426.94	 739.47	 -15776.8	 
4.26	 904269	 909967	 732541	 -426.94	 739.47	 -15776.8	 
4.25	 907915	 908664	 732550	 -426.94	 739.47	 -15776.8	 
4.27	 904910	 909671	 732569	 -426.94	 739.47	 -15776.8	 
4.29	 904318	 909846	 732599	 -426.94	 739.47	 -15776.8	 
4.28	 907969	 908553	 732610	 -426.94	 739.47	 -15776.8	 
4.3	 904961	 909553	 732632	 -426.94	 739.47	 -15776.8	 
4.32	 904375	 909736	 732666	 -426.94	 739.47	 -15776.8	 
4.31	 908058	 908480	 732677	 -426.94	 739.47	 -15776.8	 
4.33	 905031	 909459	 732701	 -426.94	 739.47	 -15776.8	 
4.35	 904442	 909642	 732737	 -426.94	 739.47	 -15776.8	 
4.34	 908139	 908406	 732749	 -426.94	 739.47	 -15776.8	 
4.36	 905102	 909374	 732774	 -426.94	 739.47	 -15776.8	 
4.38	 904513	 909561	 732812	 -426.94	 739.47	 -15776.8	 
4.37	 908236	 908356	 732825	 -426.94	 739.47	 -15776.8	 
4.39	 905183	 909309	 732851	 -426.94	 739.47	 -15776.8	 
4.41	 904593	 909502	 732892	 -426.94	 739.47	 -15776.8	 
4.4	 908312	 908296	 732905	 -426.94	 739.47	 -15776.8	 
4.42	 905258	 909251	 732933	 -426.94	 739.47	 -15776.8	 
4.44	 904666	 909447	 732976	 -426.94	 739.47	 -15776.8	 
4.43	 908398	 908257	 732990	 -426.94	 739.47	 -15776.8	 
4.45	 905339	 909212	 733019	 -426.94	 739.47	 -15776.8	 
4.47	 904753	 909421	 733062	 -426.94	 739.47	 -15776.8	 
4.46	 908492	 908236	 733077	 -426.94	 739.47	 -15776.8	 
4.48	 905424	 909192	 733107	 -426.94	 739.47	 -15776.8	 
4.5	 904831	 909403	 733152	 -426.94	 739.47	 -15776.8	 
4.49	 908579	 908222	 733167	 -426.94	 739.47	 -15776.8	 
4.51	 905516	 909194	 733199	 -426.94	 739.47	 -15776.8	 
4.53	 904916	 909407	 733246	 -426.94	 739.47	 -15776.8	 
4.52	 908671	 908227	 733262	 -426.94	 739.47	 -15776.8	 
4.54	 905590	 909196	 733293	 -426.94	 739.47	 -15776.8	 
4.56	 904999	 909429	 733340	 -426.94	 739.47	 -15776.8	 
4.55	 908762	 908243	 733356	 -426.94	 739.47	 -15776.8	 
4.57	 905670	 909222	 733386	 -426.94	 739.47	 -15776.8	 
4.59	 905075	 909463	 733430	 -426.94	 739.47	 -15776.8	 
4.58	 908846	 908268	 733445	 -426.94	 739.47	 -15776.8	 
4.6	 905743	 909261	 733473	 -426.94	 739.47	 -15776.8	 
4.62	 905144	 909512	 733515	 -426.94	 739.47	 -15776.8	 
4.61	 908926	 908306	 733528	 -426.94	 739.47	 -15776.8	 
4.63	 905810	 909316	 733555	 -426.94	 739.47	 -15776.8	 
4.65	 905205	 909576	 733594	 -426.94	 739.47	 -15776.8	 
4.64	 909002	 908357	 733607	 -426.94	 739.47	 -15776.8	 
4.66	 905878	 909393	 733632	 -426.94	 739.47	 -15776.8	 
4.68	 905255	 909651	 733669	 -426.94	 739.47	 -15776.8	 
4.67	 909087	 908435	 733680	 -426.94	 739.47	 -15776.8	 
4.69	 905927	 909472	 733704	 -426.94	 739.47	 -15776.8	 
4.71	 905306	 909748	 733737	 -426.94	 739.47	 -15776.8	 
4.7	 909140	 908503	 733748	 -426.94	 739.47	 -15776.8	 
4.72	 905975	 909571	 733768	 -426.94	 739.47	 -15776.8	 
4.74	 905339	 909849	 733797	 -426.94	 739.47	 -15776.8	 
4.73	 909213	 908610	 733806	 -426.94	 739.47	 -15776.8	 
4.75	 906007	 909675	 733823	 -426.94	 739.47	 -15776.8	 
4.77	 905371	 909970	 733846	 -426.94	 739.47	 -15776.8	 
4.76	 909253	 908706	 733853	 -426.94	 739.47	 -15776.8	 
4.78	 906037	 909797	 733866	 -426.94	 739.47	 -15776.8	 
4.8	 905388	 910096	 733883	 -426.94	 739.47	 -15776.8	 
4.79	 909296	 908825	 733888	 -426.94	 739.47	 -15776.8	 
4.81	 906052	 909925	 733897	 -426.94	 739.47	 -15776.8	 
4.83	 905391	 910231	 733907	 -426.94	 739.47	 -15776.8	 
4.82	 909329	 908956	 733910	 -426.94	 739.47	 -15776.8	 
4.84	 906054	 910063	 733915	 -426.94	 739.47	 -15776.8	 
4.86	 905388	 910382	 733919	 -426.94	 739.47	 -15776.8	 
4.85	 909370	 909114	 733920	 -426.94	 739.47	 -15776.8	 
4.87	 906041	 910207	 733920	 -426.94	 739.47	 -15776.8	 
4.89	 905363	 910531	 733918	 -426.94	 739.47	 -15776.9	 
4.88	 909380	 909261	 733916	 -426.94	 739.47	 -15776.9	 
4.9	 906030	 910374	 733912	 -426.94	 739.47	 -15776.9	 
4.92	 905332	 910698	 733904	 -426.94	 739.47	 -15776.9	 
4.91	 909383	 909421	 733901	 -426.94	 739.47	 -15776.9	 
4.93	 905988	 910534	 733893	 -426.94	 739.47	 -15776.9	 
4.95	 905288	 910871	 733879	 -426.94	 739.47	 -15776.9	 
4.94	 909374	 909587	 733873	 -426.94	 739.47	 -15776.9	 
4.96	 905955	 910719	 733862	 -426.94	 739.47	 -15776.9	 
4.98	 905236	 911056	 733842	 -426.94	 739.47	 -15776.9	 
4.97	 909353	 909757	 733835	 -426.94	 739.47	 -15776.9	 
4.99	 905901	 910902	 733819	 -426.94	 739.47	 -15776.9	 
5.01	 905172	 911246	 733793	 -426.94	 739.47	 -15776.9	 
5	 909323	 909931	 733784	 -426.94	 739.47	 -15776.9	 
5.02	 905838	 911091	 733764	 -426.94	 739.47	 -15776.9	 
5.04	 905099	 911442	 733732	 -426.94	 739.47	 -15776.9	 
5.03	 909280	 910105	 733720	 -426.94	 739.47	 -15776.9	 
5.05	 905767	 911286	 733696	 -426.94	 739.47	 -15776.9	 
5.07	 905024	 911647	 733657	 -426.94	 739.47	 -15776.9	 
5.06	 909229	 910279	 733643	 -426.94	 739.47	 -15776.9	 
5.08	 905688	 911483	 733615	 -426.94	 739.47	 -15776.9	 
5.1	 904930	 911847	 733571	 -426.94	 739.47	 -15776.9	 
5.09	 909165	 910448	 733556	 -426.94	 739.47	 -15776.9	 
5.11	 905600	 911683	 733525	 -426.94	 739.47	 -15776.9	 
5.13	 904845	 912064	 733477	 -426.94	 739.47	 -15776.9	 
5.12	 909098	 910621	 733460	 -426.94	 739.47	 -15776.9	 
5.14	 905508	 911886	 733427	 -426.94	 739.47	 -15776.9	 
5.16	 904734	 912263	 733376	 -426.94	 739.47	 -15776.9	 
5.15	 909028	 910791	 733359	 -426.94	 739.47	 -15776.9	 
5.17	 905411	 912090	 733324	 -426.94	 739.47	 -15776.9	 
5.19	 904627	 912471	 733271	 -426.94	 739.47	 -15776.9	 
5.18	 908940	 910947	 733253	 -426.94	 739.47	 -15776.9	 
5.2	 905304	 912287	 733216	 -426.94	 739.47	 -15776.9	 
5.22	 904520	 912681	 733161	 -426.94	 739.47	 -15777	 
5.21	 908831	 911084	 733142	 -426.94	 739.47	 -15777	 
5.23	 905186	 912474	 733104	 -426.94	 739.47	 -15777	 
5.25	 904400	 912878	 733047	 -426.94	 739.47	 -15777	 
5.24	 908727	 911224	 733028	 -426.94	 739.47	 -15777	 
5.26	 905076	 912665	 732989	 -426.94	 739.47	 -15777	 
5.28	 904276	 913068	 732931	 -426.94	 739.47	 -15777	 
5.27	 908633	 911369	 732912	 -426.94	 739.47	 -15777	 
5.29	 904957	 912844	 732872	 -426.94	 739.47	 -15777	 
5.31	 904143	 913242	 732813	 -426.94	 739.47	 -15777	 
5.3	 908515	 911488	 732793	 -426.94	 739.47	 -15777	 
5.32	 904817	 912995	 732752	 -426.94	 739.47	 -15777	 
5.34	 904013	 913412	 732692	 -426.94	 739.47	 -15777	 
5.33	 908401	 911602	 732671	 -426.94	 739.47	 -15777	 
5.35	 904685	 913146	 732631	 -426.94	 739.47	 -15777	 
5.37	 903877	 913566	 732570	 -426.94	 739.47	 -15777	 
5.36	 908280	 911704	 732550	 -426.94	 739.47	 -15777	 
5.38	 904567	 913301	 732509	 -426.94	 739.47	 -15777	 
5.4	 903740	 913710	 732448	 -426.94	 739.47	 -15777	 
5.39	 908144	 911782	 732428	 -426.94	 739.47	 -15777	 
5.41	 904414	 913410	 732388	 -426.94	 739.47	 -15777	 
5.43	 903593	 913832	 732327	 -426.94	 739.47	 -15777	 
5.42	 908038	 911877	 732307	 -426.94	 739.47	 -15777	 
5.44	 904275	 913523	 732267	 -426.94	 739.47	 -15777	 
5.46	 903447	 913943	 732206	 -426.94	 739.47	 -15777	 
5.45	 907917	 911946	 732186	 -426.94	 739.47	 -15777	 
5.47	 904130	 913616	 732145	 -426.94	 739.47	 -15777	 
5.49	 903300	 914040	 732083	 -426.94	 739.47	 -15777	 
5.48	 907798	 912005	 732063	 -426.94	 739.47	 -15777	 
5.5	 903982	 913693	 732022	 -426.94	 739.47	 -15777	 
5.52	 903142	 914108	 731961	 -426.94	 739.47	 -15777	 
5.51	 907676	 912044	 731941	 -426.94	 739.47	 -15777	 
5.53	 903830	 913749	 731901	 -426.94	 739.47	 -15777	 
5.55	 902985	 914163	 731840	 -426.94	 739.47	 -15777	 
5.54	 907574	 912085	 731820	 -426.94	 739.47	 -15777	 
5.56	 903692	 913803	 731779	 -426.94	 739.47	 -15777	 
5.58	 902830	 914201	 731718	 -426.94	 739.47	 -15777	 
5.57	 907447	 912085	 731698	 -426.94	 739.47	 -15777	 
5.59	 903536	 913819	 731657	 -426.94	 739.47	 -15777	 
5.61	 902671	 914216	 731595	 -426.94	 739.47	 -15777	 
5.6	 907335	 912080	 731575	 -426.94	 739.47	 -15777	 
5.62	 903384	 913820	 731534	 -426.94	 739.47	 -15777	 
5.64	 902512	 914212	 731473	 -426.94	 739.47	 -15777	 
5.63	 907256	 912086	 731452	 -426.94	 739.47	 -15777	 
5.65	 903234	 913805	 731411	 -426.94	 739.47	 -15777	 
5.67	 902360	 914194	 731350	 -426.94	 739.47	 -15777	 
5.66	 907124	 912018	 731329	 -426.94	 739.47	 -15777	 
5.68	 903084	 913767	 731288	 -426.94	 739.47	 -15777	 
5.7	 902202	 914151	 731227	 -426.94	 739.47	 -15777	 
5.69	 907023	 911959	 731207	 -426.94	 739.47	 -15777	 
5.71	 902945	 913721	 731167	 -426.94	 739.47	 -15777	 
5.73	 902049	 914090	 731108	 -426.94	 739.47	 -15777	 
5.72	 906928	 911884	 731088	 -426.94	 739.47	 -15777	 
5.74	 902791	 913637	 731048	 -426.94	 739.47	 -15777	 
5.76	 901895	 914008	 730989	 -426.94	 739.47	 -15777	 
5.75	 906849	 911803	 730970	 -426.94	 739.47	 -15777	 
5.77	 902656	 913550	 730931	 -426.94	 739.47	 -15777	 
5.79	 901754	 913915	 730873	 -426.94	 739.47	 -15777	 
5.78	 906764	 911696	 730854	 -426.94	 739.47	 -15777	 
5.8	 902522	 913441	 730817	 -426.94	 739.47	 -15777	 
5.82	 901608	 913794	 730762	 -426.94	 739.47	 -15777	 
5.81	 906677	 911566	 730743	 -426.94	 739.47	 -15777	 
5.83	 902393	 913313	 730707	 -426.94	 739.47	 -15777	 
5.85	 901475	 913661	 730654	 -426.94	 739.47	 -15777	 
5.84	 906612	 911440	 730636	 -426.94	 739.47	 -15777	 
5.86	 902277	 913175	 730601	 -426.94	 739.47	 -15777	 
5.88	 901349	 913513	 730549	 -426.94	 739.47	 -15777	 
5.87	 906541	 911286	 730532	 -426.94	 739.47	 -15777	 
5.89	 902166	 913018	 730499	 -426.94	 739.47	 -15777	 
5.91	 901233	 913351	 730450	 -426.94	 739.47	 -15777	 
5.9	 906472	 911121	 730434	 -426.94	 739.47	 -15777	 
5.92	 902071	 912857	 730403	 -426.94	 739.47	 -15777	 
5.94	 901128	 913179	 730358	 -426.94	 739.47	 -15777	 
5.93	 906412	 910945	 730343	 -426.94	 739.47	 -15777	 
5.95	 901969	 912669	 730315	 -426.94	 739.47	 -15777	 
5.97	 901035	 912999	 730274	 -426.94	 739.47	 -15777	 
5.96	 906343	 910749	 730260	 -426.94	 739.47	 -15777	 
5.98	 901897	 912493	 730234	 -426.94	 739.47	 -15777	 
6	 900947	 912806	 730197	 -426.94	 739.47	 -15777	 
5.99	 906308	 910571	 730185	 -426.94	 739.47	 -15776.9	 
6.01	 901819	 912294	 730162	 -426.94	 739.47	 -15776.9	 
6.03	 900872	 912608	 730131	 -426.94	 739.47	 -15776.9	 
6.02	 906265	 910375	 730121	 -426.94	 739.47	 -15776.9	 
6.04	 901756	 912094	 730102	 -426.94	 739.47	 -15776.9	 
6.06	 900818	 912418	 730076	 -426.94	 739.47	 -15776.9	 
6.05	 906219	 910167	 730068	 -426.94	 739.47	 -15776.9	 
6.07	 901697	 911887	 730053	 -426.94	 739.47	 -15776.9	 
6.09	 900759	 912208	 730033	 -426.94	 739.47	 -15776.9	 
6.08	 906203	 909978	 730027	 -426.94	 739.47	 -15776.9	 
6.1	 901659	 911687	 730015	 -426.94	 739.47	 -15776.9	 
6.12	 900718	 912004	 730000	 -426.94	 739.47	 -15776.9	 
6.11	 906182	 909777	 729996	 -426.94	 739.47	 -15776.9	 
6.13	 901634	 911492	 729988	 -426.94	 739.47	 -15776.9	 
6.15	 900687	 911802	 729978	 -426.94	 739.47	 -15776.9	 
6.14	 906168	 909579	 729975	 -426.94	 739.47	 -15776.9	 
6.16	 901600	 911279	 729971	 -426.94	 739.47	 -15776.9	 
6.18	 900662	 911599	 729966	 -426.94	 739.47	 -15776.9	 
6.17	 906177	 909396	 729965	 -426.94	 739.47	 -15776.9	 
6.19	 901589	 911086	 729964	 -426.94	 739.47	 -15776.9	 
6.21	 900647	 911404	 729965	 -426.94	 739.47	 -15776.9	 
6.2	 906176	 909204	 729965	 -426.94	 739.47	 -15776.9	 
6.22	 901589	 910902	 729968	 -426.94	 739.47	 -15776.9	 
6.24	 900643	 911218	 729973	 -426.94	 739.47	 -15776.9	 
6.23	 906170	 909002	 729975	 -426.94	 739.47	 -15776.9	 
6.25	 901584	 910711	 729980	 -426.94	 739.47	 -15776.9	 
6.27	 900643	 911036	 729989	 -426.94	 739.47	 -15776.9	 
6.26	 906202	 908839	 729993	 -426.94	 739.47	 -15776.8	 
6.28	 901585	 910531	 730001	 -426.94	 739.47	 -15776.8	 
6.3	 900655	 910869	 730014	 -426.94	 739.47	 -15776.8	 
6.29	 906211	 908658	 730019	 -426.94	 739.47	 -15776.8	 
6.31	 901602	 910369	 730029	 -426.94	 739.47	 -15776.8	 
6.33	 900668	 910709	 730046	 -426.94	 739.47	 -15776.8	 
6.32	 906258	 908518	 730052	 -426.94	 739.47	 -15776.8	 
6.34	 901624	 910218	 730064	 -426.94	 739.47	 -15776.8	 
6.36	 900681	 910554	 730083	 -426.94	 739.47	 -15776.8	 
6.35	 906291	 908371	 730090	 -426.94	 739.47	 -15776.8	 
6.37	 901645	 910074	 730103	 -426.94	 739.47	 -15776.8	 
6.39	 900701	 910415	 730125	 -426.94	 739.47	 -15776.8	 
6.38	 906331	 908241	 730132	 -426.94	 739.47	 -15776.8	 
6.4	 901670	 909943	 730146	 -426.94	 739.47	 -15776.8	 
6.42	 900730	 910296	 730168	 -426.94	 739.47	 -15776.8	 
6.41	 906379	 908130	 730176	 -426.94	 739.47	 -15776.8	 
6.43	 901698	 909827	 730191	 -426.94	 739.47	 -15776.8	 
6.45	 900759	 910190	 730214	 -426.94	 739.47	 -15776.8	 
6.44	 906430	 908037	 730222	 -426.94	 739.47	 -15776.8	 
6.46	 901727	 909728	 730237	 -426.94	 739.47	 -15776.8	 
6.48	 900780	 910091	 730261	 -426.94	 739.47	 -15776.8	 
6.47	 906479	 907958	 730269	 -426.94	 739.47	 -15776.8	 
6.49	 901756	 909644	 730285	 -426.94	 739.47	 -15776.8	 
6.51	 900805	 910014	 730309	 -426.94	 739.47	 -15776.8	 
6.5	 906532	 907901	 730317	 -426.94	 739.47	 -15776.8	 
6.52	 901785	 909581	 730332	 -426.94	 739.47	 -15776.8	 
6.54	 900830	 909957	 730355	 -426.94	 739.47	 -15776.8	 
6.53	 906587	 907865	 730363	 -426.94	 739.47	 -15776.8	 
6.55	 901822	 909546	 730378	 -426.94	 739.47	 -15776.8	 
6.57	 900855	 909922	 730400	 -426.94	 739.47	 -15776.8	 
6.56	 906641	 907853	 730408	 -426.94	 739.47	 -15776.8	 
6.58	 901850	 909525	 730423	 -426.94	 739.47	 -15776.8	 
6.6	 900877	 909907	 730446	 -426.94	 739.47	 -15776.8	 
6.59	 906707	 907877	 730453	 -426.94	 739.47	 -15776.8	 
6.61	 901882	 909531	 730467	 -426.94	 739.47	 -15776.8	 
6.63	 900898	 909915	 730486	 -426.94	 739.47	 -15776.8	 
6.62	 906759	 907907	 730493	 -426.94	 739.47	 -15776.8	 
6.64	 901898	 909547	 730504	 -426.94	 739.47	 -15776.8	 
6.66	 900919	 909950	 730520	 -426.94	 739.47	 -15776.8	 
6.65	 906795	 907950	 730525	 -426.94	 739.47	 -15776.8	 
6.67	 901924	 909601	 730535	 -426.94	 739.47	 -15776.8	 
6.69	 900931	 910003	 730549	 -426.94	 739.47	 -15776.8	 
6.68	 906852	 908037	 730554	 -426.94	 739.47	 -15776.8	 
6.7	 901948	 909678	 730563	 -426.94	 739.47	 -15776.8	 
6.72	 900943	 910085	 730576	 -426.94	 739.47	 -15776.8	 
6.71	 906895	 908138	 730580	 -426.94	 739.47	 -15776.8	 
6.73	 901964	 909778	 730589	 -426.94	 739.47	 -15776.8	 
6.75	 900958	 910197	 730601	 -426.94	 739.47	 -15776.8	 
6.74	 906934	 908259	 730605	 -426.94	 739.47	 -15776.8	 
6.76	 901968	 909894	 730612	 -426.94	 739.47	 -15776.8	 
6.78	 900963	 910329	 730622	 -426.94	 739.47	 -15776.8	 
6.77	 906966	 908400	 730625	 -426.94	 739.47	 -15776.8	 
6.79	 901986	 910052	 730630	 -426.94	 739.47	 -15776.8	 
6.81	 900965	 910489	 730636	 -426.94	 739.47	 -15776.8	 
6.8	 906993	 908561	 730638	 -426.94	 739.47	 -15776.8	 
6.82	 901989	 910223	 730640	 -426.94	 739.47	 -15776.8	 
6.84	 900962	 910670	 730643	 -426.94	 739.47	 -15776.8	 
6.83	 907025	 908752	 730644	 -426.94	 739.47	 -15776.8	 
6.85	 901991	 910422	 730645	 -426.94	 739.47	 -15776.8	 
6.87	 900953	 910874	 730646	 -426.94	 739.47	 -15776.8	 
6.86	 907040	 908945	 730646	 -426.94	 739.47	 -15776.8	 
6.88	 901984	 910634	 730646	 -426.94	 739.47	 -15776.9	 
6.9	 900938	 911097	 730644	 -426.94	 739.47	 -15776.9	 
6.89	 907031	 909140	 730644	 -426.94	 739.47	 -15776.9	 
6.91	 901973	 910870	 730642	 -426.94	 739.47	 -15776.9	 
6.93	 900919	 911341	 730638	 -426.94	 739.47	 -15776.9	 
6.92	 907031	 909365	 730636	 -426.94	 739.47	 -15776.9	 
6.94	 901955	 911119	 730632	 -426.94	 739.47	 -15776.9	 
6.96	 900895	 911602	 730626	 -426.94	 739.47	 -15776.9	 
6.95	 907027	 909606	 730623	 -426.94	 739.47	 -15776.9	 
6.97	 901930	 911384	 730618	 -426.94	 739.47	 -15776.9	 
6.99	 900864	 911877	 730608	 -426.94	 739.47	 -15776.9	 
6.98	 907030	 909872	 730605	 -426.94	 739.47	 -15776.9	 
7	 901904	 911666	 730598	 -426.94	 739.47	 -15776.9	 
7.02	 900826	 912164	 730585	 -426.94	 739.47	 -15776.9	 
7.01	 907009	 910132	 730581	 -426.94	 739.47	 -15776.9	 
7.03	 901856	 911944	 730571	 -426.94	 739.47	 -15776.9	 
7.05	 900783	 912463	 730554	 -426.94	 739.47	 -15776.9	 
7.04	 906998	 910420	 730548	 -426.94	 739.47	 -15776.9	 
7.06	 901823	 912254	 730536	 -426.94	 739.47	 -15776.9	 
7.08	 900725	 912763	 730515	 -426.94	 739.47	 -15776.9	 
7.07	 906951	 910681	 730507	 -426.94	 739.47	 -15777	 
7.09	 901763	 912550	 730492	 -426.94	 739.47	 -15777	 
7.11	 900669	 913075	 730467	 -426.94	 739.47	 -15777	 
7.1	 906913	 910967	 730459	 -426.94	 739.47	 -15777	 
7.12	 901702	 912855	 730441	 -426.94	 739.47	 -15777	 
7.14	 900601	 913387	 730414	 -426.94	 739.47	 -15777	 
7.13	 906866	 911252	 730404	 -426.94	 739.47	 -15777	 
7.15	 901634	 913163	 730385	 -426.94	 739.47	 -15777	 
7.17	 900525	 913698	 730354	 -426.94	 739.47	 -15777	 
7.16	 906815	 911541	 730344	 -426.94	 739.47	 -15777	 
7.18	 901558	 913469	 730322	 -426.94	 739.47	 -15777	 
7.2	 900448	 914013	 730289	 -426.94	 739.47	 -15777	 
7.19	 906758	 911830	 730277	 -426.94	 739.47	 -15777	 
7.21	 901486	 913782	 730253	 -426.94	 739.47	 -15777	 
7.23	 900355	 914314	 730216	 -426.94	 739.47	 -15777	 
7.22	 906690	 912109	 730203	 -426.94	 739.47	 -15777	 
7.24	 901395	 914079	 730176	 -426.94	 739.47	 -15777	 
7.26	 900256	 914610	 730134	 -426.94	 739.47	 -15777	 
7.25	 906617	 912383	 730119	 -426.94	 739.47	 -15777.1	 
7.27	 901296	 914367	 730089	 -426.94	 739.47	 -15777.1	 
7.29	 900149	 914895	 730043	 -426.94	 739.47	 -15777.1	 
7.28	 906553	 912661	 730027	 -426.94	 739.47	 -15777.1	 
7.3	 901195	 914652	 729995	 -426.94	 739.47	 -15777.1	 
7.32	 900042	 915176	 729945	 -426.94	 739.47	 -15777.1	 
7.31	 906469	 912914	 729928	 -426.94	 739.47	 -15777.1	 
7.33	 901075	 914910	 729894	 -426.94	 739.47	 -15777.1	 
7.35	 899921	 915437	 729843	 -426.94	 739.47	 -15777.1	 
7.34	 906377	 913150	 729825	 -426.94	 739.47	 -15777.1	 
7.36	 900957	 915163	 729790	 -426.94	 739.47	 -15777.1	 
7.38	 899796	 915685	 729735	 -426.94	 739.47	 -15777.1	 
7.37	 906278	 913369	 729717	 -426.94	 739.47	 -15777.1	 
7.39	 900851	 915418	 729679	 -426.94	 739.47	 -15777.1	 
7.41	 899669	 915919	 729621	 -426.94	 739.47	 -15777.1	 
7.4	 906180	 913575	 729601	 -426.94	 739.47	 -15777.1	 
7.42	 900714	 915628	 729561	 -426.94	 739.47	 -15777.1	 
7.44	 899531	 916128	 729501	 -426.94	 739.47	 -15777.1	 
7.43	 906072	 913754	 729480	 -426.94	 739.47	 -15777.1	 
7.45	 900580	 915825	 729439	 -426.94	 739.47	 -15777.1	 
7.47	 899389	 916316	 729377	 -426.94	 739.47	 -15777.1	 
7.46	 905971	 913925	 729356	 -426.94	 739.47	 -15777.1	 
7.48	 900446	 916005	 729314	 -426.94	 739.47	 -15777.1	 
7.5	 899243	 916482	 729249	 -426.94	 739.47	 -15777.1	 
7.49	 905855	 914058	 729227	 -426.94	 739.47	 -15777.1	 
7.51	 900302	 916155	 729183	 -426.94	 739.47	 -15777.2	 
7.53	 899091	 916621	 729117	 -426.94	 739.47	 -15777.2	 
7.52	 905734	 914166	 729095	 -426.94	 739.47	 -15777.2	 
7.54	 900161	 916288	 729050	 -426.94	 739.47	 -15777.2	 
7.56	 898943	 916742	 728984	 -426.94	 739.47	 -15777.2	 
7.55	 905601	 914240	 728961	 -426.94	 739.47	 -15777.2	 
7.57	 900007	 916382	 728916	 -426.94	 739.47	 -15777.2	 
7.59	 898778	 916823	 728848	 -426.94	 739.47	 -15777.2	 
7.58	 905484	 914307	 728825	 -426.94	 739.47	 -15777.2	 
7.6	 899854	 916457	 728778	 -426.94	 739.47	 -15777.2	 
7.62	 898622	 916887	 728709	 -426.94	 739.47	 -15777.2	 
7.61	 905359	 914340	 728686	 -426.94	 739.47	 -15777.2	 
7.63	 899698	 916499	 728639	 -426.94	 739.47	 -15777.2	 
7.65	 898458	 916916	 728569	 -426.94	 739.47	 -15777.2	 
7.64	 905214	 914330	 728546	 -426.94	 739.47	 -15777.2	 
7.66	 899539	 916514	 728500	 -426.94	 739.47	 -15777.2	 
7.68	 898291	 916916	 728430	 -426.94	 739.47	 -15777.2	 
7.67	 905098	 914322	 728407	 -426.94	 739.47	 -15777.2	 
7.69	 899375	 916494	 728361	 -426.94	 739.47	 -15777.2	 
7.71	 898127	 916890	 728292	 -426.94	 739.47	 -15777.2	 
7.7	 904984	 914291	 728269	 -426.94	 739.47	 -15777.2	 
7.72	 899216	 916454	 728222	 -426.94	 739.47	 -15777.2	 
7.74	 897953	 916827	 728153	 -426.94	 739.47	 -15777.2	 
7.73	 904836	 914199	 728129	 -426.94	 739.47	 -15777.2	 
7.75	 899057	 916383	 728083	 -426.94	 739.47	 -15777.2	 
7.77	 897784	 916740	 728013	 -426.94	 739.47	 -15777.2	 
7.76	 904738	 914133	 727990	 -426.94	 739.47	 -15777.2	 
7.78	 898894	 916284	 727944	 -426.94	 739.47	 -15777.2	 
7.8	 897619	 916631	 727875	 -426.94	 739.47	 -15777.2	 
